postId,accountName,status,imagesDownloaded,imagesFailed,error
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1310147856983823,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_853000426867588,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_808399914660973,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1590045852327354,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1566224338042839,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1126028499564778,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1649289753069630,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6148729355181133,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5954137651306972,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5714621248591948,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_990954539738842,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5922173827836688,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1159824509518510,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1245430406788902,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1035568615277434,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1658782555453683,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1213355490832078,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_691445786356387,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_125320706961807,"Kings Room",fixed,4,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1158147573019537,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1676641053667833,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1634570067874932,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1057589186408710,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1236630721837888,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6144581312262604,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1343131817018760,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1233765875457706,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1225109092990051,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1127883349379293,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_988684696632493,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1384451252886816,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_860500239450940,"The Star Sydney Poker",fixed,12,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_813835077450790,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1589295619069044,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1627842215214384,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1537085464290060,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1586234742708465,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_736835081817457,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1435071374491470,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5686004264786980,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1480741166591157,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1114343714066590,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1080688507432111,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1549007073097899,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1328632418468700,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_984336423733987,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1485881882743752,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1494354951896445,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_821339543367010,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1442130030452271,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1475798647085409,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_803505155150449,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6063436727043730,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_991512596349703,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5767349463319126,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1283743300459963,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_728980045936294,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1242148997117043,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1258926378772638,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1590654715599801,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1300526057946003,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1394479615217313,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_978368014330828,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_791557769678521,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1346208646711077,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_983065293861100,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_865646472929223,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5652362948151112,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1228562315978062,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1197365011595442,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1227326106101683,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1211376150194328,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_773112771523021,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_734122325422066,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_737385478429084,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1472910760707531,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1554423829222890,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1130287329138895,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1192471532920474,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1299466318051977,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1184423037058657,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1565144221484184,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1125957066238588,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1200863127912297,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1474528453879095,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1573585173973422,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_122011367292741,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_685852786915687,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1124445033056458,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1133264558841172,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1057601899740772,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1535239114474695,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6217104125010322,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1220603120107315,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1678708273461111,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_773114684856163,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1226019759565651,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1506014364063837,"Poker Palace Australia",fixed,1,0,
FACEBOOK_112289674918260_856054973888373,"Kings Room",pending,0,1,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1690886282243310,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1604316757566930,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1678785003453438,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1585596746105598,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6220351324685602,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1586562129342393,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1524608805537726,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1126776462823315,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1527897888542151,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1190286339805660,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1191163076384653,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6033421590045244,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1341704173828191,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_983576053810024,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1408204973844777,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1294146581917284,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_849629190538045,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1087576643409964,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1482902199708387,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1637169897614949,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1418586296139978,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1452856479379626,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1541179780547295,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1588952319103374,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1428066811858593,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1347425049922770,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_991957089638587,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1449574083041199,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_966523225515307,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1678555116809760,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_119959197497958,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5963151643738906,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1283361386329137,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_867288999431637,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1171686384998989,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1238507847481158,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1130816162419345,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1123086769858951,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1195913591740584,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1171339230566522,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1524615488870391,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_986536846847278,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1191965109637783,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1132416602259301,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_988212113346418,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5918887331498671,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1623854392279833,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1205731630758780,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_986583236842639,"The Star Sydney Poker",fixed,4,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1605283594136913,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1611935450138394,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1104275318406763,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_859922376175393,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1410536190278322,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1196656801666263,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_718160203684945,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_988690546631908,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5665975390123201,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1451500572848550,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_121009250726286,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1652402529425019,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_875803901253907,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5671987432855330,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1133078825526412,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1219680006866293,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1223978826436411,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1208844850447458,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5679876255399781,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1124571519710476,"The Star Sydney Poker",fixed,4,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1557909922207614,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1226708049496822,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_422163020246041,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_773114848189480,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1481449666520307,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1225605896273704,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1292982676202692,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1332943738037568,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1389050002426941,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1129174859250142,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1235447195289574,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5793794634007942,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1456207629044511,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5976251939095543,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1176415617859399,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1131887465645548,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_981382670696029,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1286983996117999,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1311583493506926,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1176534914514136,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1196685362499091,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1266136345553992,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1249293553069254,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_821924396641858,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1227538259413801,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1430510874947520,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1611340656864540,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1478312056834068,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1235657008601926,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1235533271947633,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1563048361693770,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_983812930453003,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1678942906770981,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1689978219000783,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_850231743811123,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1379257186739556,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1678833766781895,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6150947398292662,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1229610582539902,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1588318589166747,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_984987220335574,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1637131557618783,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1676421883689750,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1246744127493214,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1298266569007636,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1222371759930451,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1581713139827292,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1325547592110516,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1411574756841132,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1199247014740575,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1379323420066266,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1676179157047356,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_124726307021247,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1445260503472557,"Poker Palace Australia",fixed,1,0,
