gameStatus,gameProfit,flightLetter,prizepoolAddedValue,hasGuarantee,rake,seriesName,seriesWasAutoCreated,prizepoolPlayerContributions,tournamentId,totalEntries,gameType,tournamentType,__typename,venueFee,totalDuration,guaranteeAmount,entityId,seriesAssignmentConfidence,startingStack,gameFrequency,isSeries,entityGameTypeKey,totalInitialEntries,buyIn,isMainEvent,tournamentSeriesId,gameStartDateTime,venueAssignmentConfidence,dayNumber,gameEndDateTime,seriesAssignmentStatus,venueAssignmentStatus,averagePlayerStack,requiresVenueAssignment,suggestedVenueName,prizepoolPaid,gameVariant,totalUniquePlayers,totalAddons,isRegular,name,gameDayOfWeek,_version,venueGameTypeKey,venueId,prizepoolCalculated,wasEdited,prizepoolSurplus,id,playersRemaining,entityQueryKey,isSatellite,guaranteeOverlayCost,rakeRevenue,totalChipsInPlay,totalRebuys,finalDay,totalBuyInsCollected,updatedAt,venueScheduleKey,seriesCategory,eventNumber,gameTags,buyInBucket,sourceUrl,registrationStatus,fullRakeRealized,consolidationType,missingFlightCount,rakeSubsidy,consolidationKey,projectedRakeRevenue,isPartialData,parentGameId,suggestedSeriesName,seriesTitleId
FINISHED,540,,0,TRUE,20,,FALSE,2160,71,27,TOURNAMENT,REBUY,Game,400,Total Time,2000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0051-0100,27,100,FALSE,,2023-04-17T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,1960,NLHE,19,0,TRUE,"Monday St. George Leagues Club $2,000 GTD $2000 GTD",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,2160,FALSE,160,cd088ecb-07d3-4acb-98f9-f5a6f6692fb2,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0051-0100,FALSE,0,540,,8,FALSE,2700,2025-12-10T18:44:48.585Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0051-0100,https://kingsroom.com.au/tournament/?id=71,CLOSED,,,,,,,,,,
FINISHED,700,,0,TRUE,20,,FALSE,2800,82,35,TOURNAMENT,REBUY,Game,400,Total Time,2000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0051-0100,35,100,FALSE,,2023-04-24T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,2600,NLHE,24,0,TRUE,"Monday St. George Leagues Club $2,000 GTD $2000 GTD",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,2800,FALSE,800,a3d3dbef-93a9-4f06-af4c-14403e64b0ee,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0051-0100,FALSE,0,700,,11,FALSE,3500,2025-12-10T19:12:15.730Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0051-0100,https://kingsroom.com.au/tournament/?id=82,CLOSED,,,,,,,,,,
FINISHED,640,,0,TRUE,20,,FALSE,2560,68,32,TOURNAMENT,REBUY,Game,400,Total Time,2000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0051-0100,32,100,FALSE,,2023-04-03T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,2360,NLHE,20,0,TRUE,"Monday St. George Leagues Club $2,000 GTD $2000 GTD",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,2560,FALSE,560,1cca85da-ab17-4e83-afa1-3ef8ec277b31,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0051-0100,FALSE,0,640,,12,FALSE,3200,2025-12-10T18:44:29.946Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0051-0100,https://kingsroom.com.au/tournament/?id=68,CLOSED,,,,,,,,,,
FINISHED,-100,,480,TRUE,20,,FALSE,1520,85,19,TOURNAMENT,REBUY,Game,400,Total Time,2000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0051-0100,19,100,FALSE,,2023-05-01T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,1700,NLHE,12,0,TRUE,"Monday St. George Leagues Club $2,000 GTD $2000 GTD Rebuy end of level 7 (9:10pm)",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,1520,FALSE,,bf6515b4-44d7-47d7-9048-21d5682f1b11,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0051-0100,FALSE,480,380,,7,FALSE,1900,2025-12-11T05:54:05.844Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0051-0100,https://kingsroom.com.au/tournament/?id=85,CLOSED,,,,,,,,,,
FINISHED,-600,,1128,TRUE,24,,FALSE,3872,53,22,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,22,200,FALSE,,2023-03-20T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,4700,NLHE,16,0,TRUE,Monday St. George Leagues Club $5000 GTD,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,3872,FALSE,,f0f2ff3c-e95d-4263-8ab7-71c21310332a,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,1128,528,,6,FALSE,4400,2025-12-10T18:43:03.606Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=53,CLOSED,,,,,,,,,,
FINISHED,0,,600,TRUE,24,,FALSE,4400,50,25,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,25,200,FALSE,,2023-03-13T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,22,0,TRUE,Monday St. George Leagues Club $5000 GTD,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4400,FALSE,,0eb716a4-386b-4803-a6ab-ecf966034a1a,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,600,600,,3,FALSE,5000,2025-12-10T18:18:26.906Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=50,CLOSED,,,,,,,,,,
FINISHED,0,,600,TRUE,24,,FALSE,4400,20,25,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,25,200,FALSE,,2023-01-30T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,19,0,TRUE,Monday St. George Leagues Club $5000 GTD,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4400,FALSE,,f990a55d-1b9d-4daf-a076-83a786d4df3d,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,600,600,,6,FALSE,5000,2025-12-10T12:22:35.798Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=20,CLOSED,,,,,,,,,,
FINISHED,720,,0,TRUE,24,,FALSE,5280,25,30,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,30,200,FALSE,,2023-02-13T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5460,NLHE,21,0,TRUE,Monday St. George Leagues Club $5000 GTD,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5280,FALSE,280,37d05275-1ccb-4ea6-a079-498c8a749a72,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,720,,9,FALSE,6000,2025-12-10T12:22:45.217Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=25,CLOSED,,,,,,,,,,
FINISHED,-400,,952,TRUE,24,,FALSE,4048,32,23,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,23,200,FALSE,,2023-03-06T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,18,0,TRUE,Monday St. George Leagues Club $5000 GTD,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4048,FALSE,,87325802-94e6-4cf9-b446-da63ee7269cf,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,952,552,,5,FALSE,4600,2025-12-10T12:22:59.538Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=32,CLOSED,,,,,,,,,,
FINISHED,-400,,952,TRUE,24,,FALSE,4048,9,23,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,23,200,FALSE,,2023-01-30T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,18,0,TRUE,Monday St. George Leagues Club $5000 GTD,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4048,FALSE,,0ee2bea6-a760-4e73-b978-c0d68a681c5c,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,952,552,,5,FALSE,4600,2025-12-10T12:22:10.998Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""3xRe-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=9,CLOSED,,,,,,,,,,
FINISHED,960,,0,TRUE,24,,FALSE,7040,22,40,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,40,200,FALSE,,2023-02-06T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,7040,NLHE,27,0,TRUE,Monday St. George Leagues Club $5000 GTD,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,7040,FALSE,2040,68806f1d-c39b-4d00-be5f-9e7a9f16a87b,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,960,,13,FALSE,8000,2025-12-10T12:22:39.957Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""2xRe-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=22,CLOSED,,,,,,,,,,
FINISHED,1456,,0,TRUE,22.4,,FALSE,6344,910,65,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,65,120,FALSE,,2025-05-12T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,6344,NLHE,40,0,TRUE,"Mondays Bankroll Builder $5,000 Gtd Monday Weekly $120 re-entry until 9:40pm",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6344,FALSE,1344,da15ba33-f0ed-43e5-9019-7f8e344bcf9f,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,1456,,25,FALSE,7800,2025-12-11T10:57:18.867Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=910,CLOSED,,,,,,,,,,
FINISHED,292,,608,TRUE,20,,FALSE,4392,935,45,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,45,117.6,FALSE,,2025-05-26T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,31,0,TRUE,"Mondays Bankroll Builder $5,000 Gtd Monday Weekly $120 re-entry until 9:40pm",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4392,FALSE,,a36024f3-3b55-4839-84c2-28853b989030,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,608,900,,14,FALSE,5292,2025-12-11T10:59:29.446Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=935,CLOSED,,,,,,,,,,
FINISHED,1500.8,,0,TRUE,22.4,,FALSE,6539.2,916,67,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,67,120,FALSE,,2025-05-19T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,6539,NLHE,40,0,TRUE,"Mondays Bankroll Builder $5,000 Gtd Monday Weekly $120 re-entry until 9:40pm",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6539.2,FALSE,1539.2,2fbf806c-d3ab-418e-94b1-230853337064,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,1500.8,,27,FALSE,8040,2025-12-11T10:57:52.025Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=916,CLOSED,,,,,,,,,,
FINISHED,880,,100,TRUE,20,,FALSE,4900,947,49,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,49,120,FALSE,,2025-06-23T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,30,0,TRUE,"Mondays Bankroll Builder $5,000 Gtd Monday Weekly $120 re-entry until 9:40pm",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4900,FALSE,,dbd18b8b-22dd-49cf-be9f-bd5a0b078682,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,100,980,,19,FALSE,5880,2025-12-11T11:00:24.845Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=947,CLOSED,,,,,,,,,,
FINISHED,520,,510.4,TRUE,22.4,,FALSE,4489.6,995,46,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,46,120,FALSE,,2025-06-30T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,31,0,TRUE,"Mondays Bankroll Builder $5,000 Gtd Monday Weekly $120 re-entry until 9:40pm",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,4489.6,FALSE,,34f61e5d-1a33-4fb0-90a2-73ff6af6fafa,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,510.4,1030.4,,15,FALSE,5520,2025-12-11T11:04:30.706Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=995,CLOSED,,,,,,,,,,
FINISHED,1568,,0,TRUE,22.4,,FALSE,6832,942,70,TOURNAMENT,REBUY,Game,400,Total Time,5000,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,70,120,FALSE,,2025-06-02T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,6832,NLHE,39,0,TRUE,"Mondays Bankroll Builder $5,000 Gtd Monday Weekly $120 re-entry until 9:40pm",MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6832,FALSE,1832,16f16f63-520c-4558-875e-c9e5c240bc0f,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,1568,,31,FALSE,8400,2025-12-11T10:59:54.505Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=942,CLOSED,,,,,,,,,,
FINISHED,160,,0,FALSE,20,,FALSE,800,905,8,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,8,120,FALSE,,2025-05-05T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,800,NLHE,7,0,TRUE,Mondays Bankroll Builder Monday Weekly $120 re-entry until 9:40pm,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,800,FALSE,,6b1e4d8e-2800-4996-baef-09d349c10df6,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,160,,1,FALSE,960,2025-12-11T10:56:52.945Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=905,CLOSED,,,,,,,,,,
FINISHED,260,,0,FALSE,20,,FALSE,1300,892,13,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,13,120,FALSE,,2025-04-28T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,1300,NLHE,13,0,TRUE,Mondays Bankroll Builder Monday Weekly $120 re-entry until 9:40pm,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,1300,FALSE,,c75186b5-553b-4961-a187-1f3f52cef049,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,260,,0,FALSE,1560,2025-12-11T10:55:55.665Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=892,CLOSED,,,,,,,,,,
FINISHED,3270.4,,0,FALSE,22.4,,FALSE,14249.6,1016,146,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,146,120,FALSE,,2025-07-21T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,14250,NLHE,85,0,TRUE,Mondays Bankroll Builder St.George Leagues Club Monday Weekly $120 re-entry until 9:40pm,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,14249.6,FALSE,,848c5d5c-9b1b-4e2b-b1b6-3c085feb7b12,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,3270.4,,61,FALSE,17520,2025-12-11T11:05:45.746Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=1016,CLOSED,,,,,,,,,,
FINISHED,1523.2,,0,FALSE,22.4,,FALSE,6636.8,1029,68,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,68,120,FALSE,,2025-08-18T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,7250,NLHE,40,0,TRUE,Mondays Bankroll Builder St.George Leagues Club Monday Weekly $120 re-entry until 9:40pm,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,6636.8,FALSE,,3028a782-0903-4d3e-95eb-d6cb454ca870,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,1523.2,,28,FALSE,8160,2025-12-11T11:07:02.925Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=1029,CLOSED,,,,,,,,,,
FINISHED,1254.4,,0,FALSE,22.4,,FALSE,5465.6,1049,56,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,56,120,FALSE,,2025-08-25T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,7250,NLHE,38,0,TRUE,Mondays Bankroll Builder St.George Leagues Club Monday Weekly $120 re-entry until 9:40pm,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,5465.6,FALSE,,315d438f-82f0-4dba-8ca7-f5d0e74e5a71,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,1254.4,,18,FALSE,6720,2025-12-11T11:09:01.566Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=1049,CLOSED,,,,,,,,,,
FINISHED,806.4,,0,FALSE,22.4,,FALSE,3513.6,1003,36,TOURNAMENT,REBUY,Game,400,Total Time,0,42101695-1332-48e3-963b-3c6ad4e909a0,0,30000,WEEKLY,FALSE,42101695-1332-48e3-963b-3c6ad4e909a0#REGULAR#MONDAY#NLHE#0101-0200,36,120,FALSE,,2025-07-07T18:30:00.000Z,1,,,NOT_SERIES,MANUALLY_ASSIGNED,,FALSE,,5000,NLHE,24,0,TRUE,Mondays Bankroll Builder St.George Leagues Club Monday Weekly $120 re-entry until 9:40pm,MONDAY,1,fd4f7fb1-67fd-4398-b4b4-d85722256d45#REGULAR#MONDAY#NLHE,fd4f7fb1-67fd-4398-b4b4-d85722256d45,3513.6,FALSE,,ac85d454-618b-40b8-a860-a585be33c415,,42101695-1332-48e3-963b-3c6ad4e909a0#MONDAY#NLHE#0101-0200,FALSE,0,806.4,,12,FALSE,4320,2025-12-11T11:04:54.846Z,fd4f7fb1-67fd-4398-b4b4-d85722256d45#MONDAY#NLHE,,,"[""Re-Entry""]",0101-0200,https://kingsroom.com.au/tournament/?id=1003,CLOSED,,,,,,,,,,
